ciudad,redaccion,fecha,temperatura,texto_madrugada,texto_mañana,texto_tarde,texto_noche,icono_madrugada,icono_mañana,icono_tarde,icono_noche
Talca,Información redactada el día jueves 22 a las 06:00 hrs.,jueves 22,/28,,Despejado variando a nubosidad parcial,Nublado variando a nubosidad parcial,Nubosidad parcial variando a despejado,,despejado.png,parcial.png,parcialaltanoche.png
Talca,Información redactada el día jueves 22 a las 06:00 hrs.,viernes 23,13/29,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Talca,Información redactada el día jueves 22 a las 06:00 hrs.,sábado 24,11/33,Despejado con viento entre 25 y 40 km/h,Despejado,Despejado,Despejado,viento2540.png,despejado.png,despejado.png,despejadonoche.png
Talca,Información redactada el día jueves 22 a las 06:00 hrs.,domingo 25,15/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Talca,Información redactada el día jueves 22 a las 06:00 hrs.,lunes 26,13/29,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Linares,Información redactada el día jueves 22 a las 06:01 hrs.,jueves 22,/28,,Despejado variando a nubosidad parcial,Nublado variando a nubosidad parcial,Nubosidad parcial variando a despejado,,despejado.png,parcial.png,parcialaltanoche.png
Linares,Información redactada el día jueves 22 a las 06:01 hrs.,viernes 23,13/29,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Linares,Información redactada el día jueves 22 a las 06:01 hrs.,sábado 24,11/33,Despejado con viento entre 25 y 40 km/h,Despejado,Despejado,Despejado,viento2540.png,despejado.png,despejado.png,despejadonoche.png
Linares,Información redactada el día jueves 22 a las 06:01 hrs.,domingo 25,15/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Linares,Información redactada el día jueves 22 a las 06:01 hrs.,lunes 26,13/29,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Cauquenes,Información redactada el día jueves 22 a las 06:02 hrs.,jueves 22,/28,,Despejado variando a nubosidad parcial,Nublado variando a nubosidad parcial,Nubosidad parcial variando a despejado,,despejado.png,parcial.png,parcialaltanoche.png
Cauquenes,Información redactada el día jueves 22 a las 06:02 hrs.,viernes 23,13/29,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Cauquenes,Información redactada el día jueves 22 a las 06:02 hrs.,sábado 24,11/33,Despejado con viento entre 25 y 40 km/h,Despejado,Despejado,Despejado,viento2540.png,despejado.png,despejado.png,despejadonoche.png
Cauquenes,Información redactada el día jueves 22 a las 06:02 hrs.,domingo 25,15/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Cauquenes,Información redactada el día jueves 22 a las 06:02 hrs.,lunes 26,13/29,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Parral,Información redactada el día jueves 22 a las 06:02 hrs.,jueves 22,/28,,Despejado variando a nubosidad parcial,Nublado variando a nubosidad parcial,Nubosidad parcial variando a despejado,,despejado.png,parcial.png,parcialaltanoche.png
Parral,Información redactada el día jueves 22 a las 06:02 hrs.,viernes 23,13/29,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Parral,Información redactada el día jueves 22 a las 06:02 hrs.,sábado 24,11/33,Despejado con viento entre 25 y 40 km/h,Despejado,Despejado,Despejado,viento2540.png,despejado.png,despejado.png,despejadonoche.png
Parral,Información redactada el día jueves 22 a las 06:02 hrs.,domingo 25,15/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Parral,Información redactada el día jueves 22 a las 06:02 hrs.,lunes 26,13/29,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Cobquecura,Información redactada el día jueves 22 a las 06:49 hrs.,jueves 22,/17,,Nubosidad parcial variando a nublado y chubascos aislados,Nublado variando a nubosidad parcial con viento entre 25 y 40 km/h,Despejado,,lluvia_debil.png,viento2540.png,despejadonoche.png
Cobquecura,Información redactada el día jueves 22 a las 06:49 hrs.,viernes 23,11/22,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Cobquecura,Información redactada el día jueves 22 a las 06:49 hrs.,sábado 24,11/26,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Cobquecura,Información redactada el día jueves 22 a las 06:49 hrs.,domingo 25,18/23,Despejado,Despejado,Despejado,Despejado variando a nublado,despejadonoche.png,despejado.png,despejado.png,parcialaltanoche.png
Cobquecura,Información redactada el día jueves 22 a las 06:49 hrs.,lunes 26,13/18,Cubierto,Cubierto,Nublado,Cubierto,cubierto.png,cubierto.png,parcial.png,cubierto.png
San Carlos,Información redactada el día jueves 22 a las 06:49 hrs.,jueves 22,/23,,Nubosidad parcial variando a nublado y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Despejado,,lluvia_debil.png,lluvia_debil.png,despejadonoche.png
San Carlos,Información redactada el día jueves 22 a las 06:49 hrs.,viernes 23,9/26,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
San Carlos,Información redactada el día jueves 22 a las 06:49 hrs.,sábado 24,9/33,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
San Carlos,Información redactada el día jueves 22 a las 06:49 hrs.,domingo 25,17/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
San Carlos,Información redactada el día jueves 22 a las 06:49 hrs.,lunes 26,13/28,Despejado,Despejado,Despejado,Nubosidad parcial,despejadonoche.png,despejado.png,despejado.png,parcialaltanoche.png
Chillán,Información redactada el día jueves 22 a las 06:49 hrs.,jueves 22,/23,,Nubosidad parcial variando a nublado y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Despejado,,lluvia_debil.png,lluvia_debil.png,despejadonoche.png
Chillán,Información redactada el día jueves 22 a las 06:49 hrs.,viernes 23,9/26,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Chillán,Información redactada el día jueves 22 a las 06:49 hrs.,sábado 24,9/33,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Chillán,Información redactada el día jueves 22 a las 06:49 hrs.,domingo 25,17/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Chillán,Información redactada el día jueves 22 a las 06:49 hrs.,lunes 26,13/28,Despejado,Despejado,Despejado,Nubosidad parcial,despejadonoche.png,despejado.png,despejado.png,parcialaltanoche.png
Concepción,Información redactada el día jueves 22 a las 06:49 hrs.,jueves 22,/17,,Cubierto y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Nubosidad parcial,,lluvia_debil.png,lluvia_debil.png,parcialaltanoche.png
Concepción,Información redactada el día jueves 22 a las 06:49 hrs.,viernes 23,11/22,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Concepción,Información redactada el día jueves 22 a las 06:49 hrs.,sábado 24,11/27,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Concepción,Información redactada el día jueves 22 a las 06:49 hrs.,domingo 25,20/24,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Concepción,Información redactada el día jueves 22 a las 06:49 hrs.,lunes 26,13/18,Cubierto,Cubierto,Nublado,Cubierto,cubierto.png,cubierto.png,parcial.png,cubierto.png
Talcahuano,Información redactada el día jueves 22 a las 06:50 hrs.,jueves 22,/17,,Cubierto y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Nubosidad parcial,,lluvia_debil.png,lluvia_debil.png,parcialaltanoche.png
Talcahuano,Información redactada el día jueves 22 a las 06:50 hrs.,viernes 23,11/22,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Talcahuano,Información redactada el día jueves 22 a las 06:50 hrs.,sábado 24,11/27,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Talcahuano,Información redactada el día jueves 22 a las 06:50 hrs.,domingo 25,20/24,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Talcahuano,Información redactada el día jueves 22 a las 06:50 hrs.,lunes 26,13/18,Cubierto,Cubierto,Nublado,Cubierto,cubierto.png,cubierto.png,parcial.png,cubierto.png
Lota,Información redactada el día jueves 22 a las 06:50 hrs.,jueves 22,/17,,Cubierto y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Nubosidad parcial,,lluvia_debil.png,lluvia_debil.png,parcialaltanoche.png
Lota,Información redactada el día jueves 22 a las 06:50 hrs.,viernes 23,11/22,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Lota,Información redactada el día jueves 22 a las 06:50 hrs.,sábado 24,11/27,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Lota,Información redactada el día jueves 22 a las 06:50 hrs.,domingo 25,20/24,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Lota,Información redactada el día jueves 22 a las 06:50 hrs.,lunes 26,13/18,Cubierto,Cubierto,Nublado,Cubierto,cubierto.png,cubierto.png,parcial.png,cubierto.png
Lebu,Información redactada el día jueves 22 a las 06:51 hrs.,jueves 22,/16,,Cubierto y chubascos aislados,Nublado y chubascos aislados variando a nubosidad parcial,Nubosidad parcial,,lluvia_debil.png,lluvia_debil.png,parcialaltanoche.png
Lebu,Información redactada el día jueves 22 a las 06:51 hrs.,viernes 23,10/21,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Lebu,Información redactada el día jueves 22 a las 06:51 hrs.,sábado 24,10/26,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Lebu,Información redactada el día jueves 22 a las 06:51 hrs.,domingo 25,19/23,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Lebu,Información redactada el día jueves 22 a las 06:51 hrs.,lunes 26,12/17,Cubierto,Cubierto,Nublado,Cubierto,cubierto.png,cubierto.png,parcial.png,cubierto.png
Los Ángeles,Información redactada el día jueves 22 a las 06:50 hrs.,jueves 22,/19,,Nublado variando a cubierto y chubascos débiles,Nublado y chubascos aislados,Nublado variando a nubosidad parcial,,chubascos.png,lluvia_debil.png,parcialnoche.png
Los Ángeles,Información redactada el día jueves 22 a las 06:50 hrs.,viernes 23,8/24,Despejado,Despejado con viento entre 25 y 40 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,despejadonoche.png,viento2540.png,viento2540.png,viento2540.png
Los Ángeles,Información redactada el día jueves 22 a las 06:50 hrs.,sábado 24,8/33,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,viento2540.png,viento2540.png,viento2540.png,viento2540.png
Los Ángeles,Información redactada el día jueves 22 a las 06:50 hrs.,domingo 25,18/33,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Los Ángeles,Información redactada el día jueves 22 a las 06:50 hrs.,lunes 26,14/27,Despejado,Despejado,Despejado,Nubosidad parcial,despejadonoche.png,despejado.png,despejado.png,parcialaltanoche.png
Angol,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/22,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Angol,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,6/24,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Angol,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,5/32,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Angol,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,12/32,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Angol,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,13/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Temuco,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/19,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Temuco,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,6/19,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Temuco,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,5/28,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Temuco,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,11/32,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Temuco,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,12/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Saavedra,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/18,,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,,chubascos.png,chubascos.png,parcialaltanoche.png
Puerto Saavedra,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,9/16,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,parcialaltanoche.png,parcialalta.png,viento2540.png,viento2540.png
Puerto Saavedra,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,8/23,Despejado con viento entre 25 y 40 km/h y ráfagas de viento hasta 50 km/h,Despejado,Despejado,Despejado,viento2540.png,despejado.png,despejado.png,despejadonoche.png
Puerto Saavedra,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,13/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Saavedra,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,14/22,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Villarrica/Pucón,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/16,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Villarrica/Pucón,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,10/20,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Villarrica/Pucón,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,9/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Villarrica/Pucón,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,14/31,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Villarrica/Pucón,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,15/28,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Panguipulli,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/17,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Panguipulli,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,5/16,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
Panguipulli,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,4/29,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Panguipulli,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,10/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Panguipulli,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,11/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Valdivia,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/18,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Valdivia,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,7/20,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Valdivia,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,6/29,Despejado,Despejado,Despejado con viento entre 40 y 60 km/h,Despejado con viento entre 40 y 60 km/h,despejadonoche.png,despejado.png,viento4060.png,viento4060.png
Valdivia,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,12/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Valdivia,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,13/29,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Río Bueno,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/19,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Río Bueno,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,6/20,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
Río Bueno,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,5/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Río Bueno,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,11/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Río Bueno,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,12/29,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
La Unión,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/19,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
La Unión,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,6/20,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
La Unión,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,5/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
La Unión,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,11/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
La Unión,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,12/29,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Lago Ranco,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/16,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Lago Ranco,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,7/18,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
Lago Ranco,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,8/28,Despejado,Despejado,Despejado con viento entre 40 y 60 km/h,Despejado,despejadonoche.png,despejado.png,viento4060.png,despejadonoche.png
Lago Ranco,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,13/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Lago Ranco,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,14/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Osorno,Información redactada el día jueves 22 a las 01:02 hrs.,jueves 22,/20,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Osorno,Información redactada el día jueves 22 a las 01:02 hrs.,viernes 23,7/17,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Osorno,Información redactada el día jueves 22 a las 01:02 hrs.,sábado 24,9/26,Despejado,Despejado,Despejado con viento entre 40 y 60 km/h,Despejado,despejadonoche.png,despejado.png,viento4060.png,despejadonoche.png
Osorno,Información redactada el día jueves 22 a las 01:02 hrs.,domingo 25,10/30,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Osorno,Información redactada el día jueves 22 a las 01:02 hrs.,lunes 26,11/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Montt,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/17,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Puerto Montt,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,6/14,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos aislados,Despejado,parcialaltanoche.png,parcialalta.png,chubascos.png,despejadonoche.png
Puerto Montt,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,9/18,Nubosidad parcial,Despejado,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,despejado.png,viento4060.png,despejadonoche.png
Puerto Montt,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,11/24,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Puerto Montt,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/22,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Cochamó,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Cochamó,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,7/18,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,chubascos.png,chubascos.png,chubascos.png,parcialaltanoche.png
Cochamó,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,9/22,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Cochamó,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/27,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Cochamó,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,13/25,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
